id,date,lga_name,lga_id,average_historical_occupancy,average_daily_rate,average_length_of_stay,average_booking_window
1597,2024-02-04,Cairns,1,0.4846,237.4149,7.7656,34.2083
1601,2024-02-05,Cairns,1,0.478,234.6742,6.8296,39.1222
1605,2024-02-06,Cairns,1,0.4698,234.1886,3.7318,34.1521
1609,2024-02-07,Cairns,1,0.4585,237.2268,4.929,48.9677
1613,2024-02-08,Cairns,1,0.4662,241.9584,4.0412,43.0773
1617,2024-02-09,Cairns,1,0.4754,244.2775,4.6908,42.2367
1621,2024-02-10,Cairns,1,0.4774,245.3406,6.4024,40.189
1625,2024-02-11,Cairns,1,0.4564,244.4809,5.7837,52.6756
1629,2024-02-12,Cairns,1,0.4408,239.3538,6.0111,49.2569
1633,2024-02-13,Cairns,1,0.4448,243.8074,3.9847,54.8015
1637,2024-02-14,Cairns,1,0.4377,238.9096,8.0451,43.9849
1641,2024-02-15,Cairns,1,0.4462,239.9963,5.0405,49.8648
1645,2024-02-16,Cairns,1,0.454,249.5034,6.488,51.9642
1649,2024-02-17,Cairns,1,0.455,250.2205,4.5037,55.1111
1653,2024-02-18,Cairns,1,0.422,245.6857,7.23,50.7256
1657,2024-02-19,Cairns,1,0.4017,240.5332,5.3565,58.031
1661,2024-02-20,Cairns,1,0.4012,237.7971,5.605,45.5462
1665,2024-02-21,Cairns,1,0.3924,242.0554,6.7477,67.2702
1669,2024-02-22,Cairns,1,0.3951,240.1538,4.5983,49.8114
1673,2024-02-23,Cairns,1,0.4378,244.6176,6.4684,43.1351
1677,2024-02-24,Cairns,1,0.4907,244.2721,7.3866,28.9182
1681,2024-02-25,Cairns,1,0.501,238.1731,5.4454,34.3227
1685,2024-02-26,Cairns,1,0.4828,239.7328,4.5873,33.7912
1689,2024-02-27,Cairns,1,0.4702,238.9478,6.103,39.3515
1693,2024-02-28,Cairns,1,0.5012,246.2345,6.4179,36.6953
1697,2024-02-29,Cairns,1,0.5093,246.0042,4.6074,31.8518
1701,2024-03-01,Cairns,1,0.5025,244.1472,12,50.7675
1705,2024-03-02,Cairns,1,0.5081,243.1255,4.8601,46.0207
1709,2024-03-03,Cairns,1,0.4925,247.2315,5.0047,36.9095
1713,2024-03-04,Cairns,1,0.4916,247.1271,7.5039,33.433
1717,2024-03-05,Cairns,1,0.4841,243.7135,6.8907,38.2349
1721,2024-03-06,Cairns,1,0.5042,241.1815,4.4086,37.2259
1725,2024-03-07,Cairns,1,0.5262,243.3492,4.3765,40.2677
1729,2024-03-08,Cairns,1,0.5236,247.9407,4.3923,38.0813
1733,2024-03-09,Cairns,1,0.5476,246.8085,3.879,30.7419
1737,2024-03-10,Cairns,1,0.5533,251.6596,3.5698,28.3622
1741,2024-03-11,Cairns,1,0.5046,247.0178,5.1481,31.2263
1745,2024-03-12,Cairns,1,0.4963,243.5549,5.1062,31.6714
1749,2024-03-13,Cairns,1,0.5068,243.6336,5.9416,33.725
1753,2024-03-14,Cairns,1,0.5287,247.8669,4.5871,32.6628
1757,2024-03-15,Cairns,1,0.5306,250.808,4.0274,35.8196
1761,2024-03-16,Cairns,1,0.5429,254.1284,4.647,35.0714
1765,2024-03-17,Cairns,1,0.5243,253.6041,4.542,36.57
1769,2024-03-18,Cairns,1,0.511,246.7387,6.5481,36.3472
1773,2024-03-19,Cairns,1,0.5172,247.2976,3.4179,33.7064
1777,2024-03-20,Cairns,1,0.5059,246.9271,4.8472,38.0098
1781,2024-03-21,Cairns,1,0.5055,244.8732,4.0511,39.7954
1785,2024-03-22,Cairns,1,0.5537,251.7843,3.777,30.3757
1789,2024-03-23,Cairns,1,0.5481,255.1079,3.8509,37.0745
1793,2024-03-24,Cairns,1,0.5282,255.6982,3.973,35.686
1797,2024-03-25,Cairns,1,0.5116,252.5005,4.2289,35.3815
1801,2024-03-26,Cairns,1,0.4976,256.039,4.3645,43.9064
1805,2024-03-27,Cairns,1,0.5155,258.7407,5.0114,51.8122
1809,2024-03-28,Cairns,1,0.5427,269.5108,5.2831,67.5813
1813,2024-03-29,Cairns,1,0.638,293.0017,4.5577,54.5822
1817,2024-03-30,Cairns,1,0.671,294.0625,4.8547,47.0506
1821,2024-03-31,Cairns,1,0.667,290.7452,5.3307,45.3115
1825,2024-04-01,Cairns,1,0.6245,293.8957,8.2619,69.4619
1829,2024-04-02,Cairns,1,0.6064,285.8094,5.0392,45.0032
1833,2024-04-03,Cairns,1,0.6056,282.0877,5.1197,59.6161
1837,2024-04-04,Cairns,1,0.6039,281.9578,4.4055,45.1771
1841,2024-04-05,Cairns,1,0.6152,282.4513,4.8604,40.3289
1845,2024-04-06,Cairns,1,0.6447,284.4703,3.4148,39.904
1849,2024-04-07,Cairns,1,0.5987,281.4044,4.2986,34.3489
1853,2024-04-08,Cairns,1,0.5615,272.1214,5.8226,44.2269
1857,2024-04-09,Cairns,1,0.5847,274.7932,3.5125,38.0967
1861,2024-04-10,Cairns,1,0.5943,277.1269,3.6055,35.8477
1865,2024-04-11,Cairns,1,0.5839,280.3638,3.5294,36.247
1869,2024-04-12,Cairns,1,0.582,282.5997,4.8945,32.8618
1873,2024-04-13,Cairns,1,0.5714,283.6882,4.2145,51.9919
1877,2024-04-14,Cairns,1,0.554,278.4892,6.1091,37.9225
1881,2024-04-15,Cairns,1,0.5227,271.6776,6.2061,42.1793
1885,2024-04-16,Cairns,1,0.5369,269.1509,3.2471,35.7078
1889,2024-04-17,Cairns,1,0.5574,266.4749,4.4494,38.8327
1893,2024-04-18,Cairns,1,0.5669,269.717,4.2031,37.5742
1897,2024-04-19,Cairns,1,0.5853,275.235,5.1799,47.782
1901,2024-04-20,Cairns,1,0.6033,277.2403,4.3333,36.5921
1905,2024-04-21,Cairns,1,0.5882,271.8811,6.5,38.4427
1909,2024-04-22,Cairns,1,0.5635,266.8047,4.3461,40.423
1913,2024-04-23,Cairns,1,0.5627,263.2291,3.8371,40.3257
1917,2024-04-24,Cairns,1,0.5872,270.1334,4.1027,34.9554
1921,2024-04-25,Cairns,1,0.6245,271.4065,4.3843,45.375
1925,2024-04-26,Cairns,1,0.6425,271.135,3.3333,31.9285
1929,2024-04-27,Cairns,1,0.6362,269.7035,3.2492,28.683
1933,2024-04-28,Cairns,1,0.5651,266.5146,4.6617,34.0557
1937,2024-04-29,Cairns,1,0.5308,259.6041,3.5969,34.0798
1941,2024-04-30,Cairns,1,0.5195,255.7537,5.2934,31.3629
1945,2024-05-01,Cairns,1,0.5336,257.7476,8.7853,55.1779
1949,2024-05-02,Cairns,1,0.5675,255.7777,3.9967,47.5064
1953,2024-05-03,Cairns,1,0.6094,264.3555,3.5702,41.0881
1957,2024-05-04,Cairns,1,0.6419,266.5256,4.2052,42.5366
1961,2024-05-05,Cairns,1,0.624,265.0248,3.7564,38.737
1965,2024-05-06,Cairns,1,0.5692,259.5181,5.1545,35.403
1969,2024-05-07,Cairns,1,0.7065,267.8653,2.2634,18.8031
1973,2024-05-08,Cairns,1,0.6956,265.3576,2.7777,24.0341
1977,2024-05-09,Cairns,1,0.6834,268.1411,2.3575,19.8316
1981,2024-05-10,Cairns,1,0.6372,269.3818,3.5217,29.9897
1985,2024-05-11,Cairns,1,0.6427,270.2292,3.8826,25.929
1989,2024-05-12,Cairns,1,0.6222,266.1847,3.8891,22.5864
1993,2024-05-13,Cairns,1,0.6266,260.6658,3.6376,23.7044
1997,2024-05-14,Cairns,1,0.6212,257.5909,3.167,24.1744
2001,2024-05-15,Cairns,1,0.6103,259.1047,3.7253,39.2795
2005,2024-05-16,Cairns,1,0.5927,260.0853,3.6415,38.4075
2009,2024-05-17,Cairns,1,0.5873,260.6805,4.1193,37.8271
2013,2024-05-18,Cairns,1,0.5816,256.8585,4.7387,47.9279
2017,2024-05-19,Cairns,1,0.5502,255.6406,5.8798,58.4519
2021,2024-05-20,Cairns,1,0.5652,259.2807,4.3287,41.4463
2025,2024-05-21,Cairns,1,0.6168,258.0275,3.6133,32.4933
2029,2024-05-22,Cairns,1,0.639,262.0242,3.8602,38.3897
2033,2024-05-23,Cairns,1,0.6679,264.0434,3.2441,44.7714
2037,2024-05-24,Cairns,1,0.67,267.9279,3.9043,45.5
2041,2024-05-25,Cairns,1,0.6974,270.2994,3.6337,38.2877
2045,2024-05-26,Cairns,1,0.6251,265.6803,3.6067,29.5617
2049,2024-05-27,Cairns,1,0.5713,255.2936,3.8655,34.577
2053,2024-05-28,Cairns,1,0.5367,251.8717,4,37.8604
2057,2024-05-29,Cairns,1,0.5496,254.5092,3.8745,37.9176
2061,2024-05-30,Cairns,1,0.5662,253.2879,5.225,46.7571
2065,2024-05-31,Cairns,1,0.582,265.6946,4.9365,47.3487
2069,2024-06-01,Cairns,1,0.575,265.6051,9.8414,51.0317
2073,2024-06-02,Cairns,1,0.5681,261.2593,5.2118,41.302
2077,2024-06-03,Cairns,1,0.5619,266.806,3.847,45.3955
2081,2024-06-04,Cairns,1,0.5609,266.798,4.2888,45.9333
2085,2024-06-05,Cairns,1,0.5837,270.4645,4.4411,42.886
2089,2024-06-06,Cairns,1,0.5957,270.0551,3.5088,57.4134
2093,2024-06-07,Cairns,1,0.6258,289.0781,3.3829,45.8787
2097,2024-06-08,Cairns,1,0.6362,286.4995,4.35,43.4406
2101,2024-06-09,Cairns,1,0.6042,281.4861,5.306,46.6583
2105,2024-06-10,Cairns,1,0.5654,278.8645,4.1023,48.3105
2109,2024-06-11,Cairns,1,0.5652,282.4293,4.5375,51.8083
2113,2024-06-12,Cairns,1,0.6023,279.7182,4.8447,66.988
2117,2024-06-13,Cairns,1,0.6548,286.3322,3.9709,75.6147
2121,2024-06-14,Cairns,1,0.716,302.3559,3.7654,71.8592
2125,2024-06-15,Cairns,1,0.7345,303.5791,3.9637,55.9782
2129,2024-06-16,Cairns,1,0.7214,305.2955,5.0034,45.1358
2133,2024-06-17,Cairns,1,0.6547,297.187,4.7366,37.7781
2137,2024-06-18,Cairns,1,0.6106,286.4993,4.3693,52.2012
2141,2024-06-19,Cairns,1,0.6321,289.0599,3.6657,42.2747
2145,2024-06-20,Cairns,1,0.6266,287.7301,4.5953,43.5693
2149,2024-06-21,Cairns,1,0.6552,294.2456,4.0822,53.2904
2153,2024-06-22,Cairns,1,0.6952,300.3504,4,64.1207
2157,2024-06-23,Cairns,1,0.6788,301.7812,4.8814,57.1945
2161,2024-06-24,Cairns,1,0.6743,299.2134,4.3814,56.2479
2165,2024-06-25,Cairns,1,0.6896,300.621,4.4672,49.8598
2169,2024-06-26,Cairns,1,0.7127,303.9198,4.0968,53.7236
2173,2024-06-27,Cairns,1,0.7241,301.2325,4.3841,71.5621
2177,2024-06-28,Cairns,1,0.7292,305.4485,3.9456,60.6603
2181,2024-06-29,Cairns,1,0.7379,305.7486,4.3455,65.4293
2185,2024-06-30,Cairns,1,0.7257,309.2905,4.4704,75.6639
2189,2024-07-01,Cairns,1,0.7153,313.8286,8.2925,84.2336
2193,2024-07-02,Cairns,1,0.723,311.6223,4.1768,63.3689
2197,2024-07-03,Cairns,1,0.7446,312.4237,4.5169,72.3135
2201,2024-07-04,Cairns,1,0.7556,309.3721,4.6153,69.4985
2205,2024-07-05,Cairns,1,0.7567,314.5027,4.26,68.6742
2209,2024-07-06,Cairns,1,0.7611,311.679,4.6923,79.0056
2213,2024-07-07,Cairns,1,0.7298,310.8331,5.9302,66.2209
2217,2024-07-08,Cairns,1,0.7434,311.7421,5.4005,70.7434
2221,2024-07-09,Cairns,1,0.7436,310.3338,5.5643,72.0614
2225,2024-07-10,Cairns,1,0.7664,310.6273,4.4926,69.1436
2229,2024-07-11,Cairns,1,0.7723,310.2056,4.4261,59.6601
2233,2024-07-12,Cairns,1,0.793,310.93,3.7567,62.3857
2237,2024-07-13,Cairns,1,0.8145,314.1281,5.1882,69.4254
2241,2024-07-14,Cairns,1,0.7914,312.8297,4.7303,63.4685
2245,2024-07-15,Cairns,1,0.7774,308.1131,4.9464,59.9489
2249,2024-07-16,Cairns,1,0.7746,307.8138,4.1294,55.4029
2253,2024-07-17,Cairns,1,0.7674,307.0894,4.5592,55.8632
2257,2024-07-18,Cairns,1,0.7695,307.3842,4.037,54.0899
2261,2024-07-19,Cairns,1,0.7795,310.2092,3.3686,53.9166
2265,2024-07-20,Cairns,1,0.7682,309.8693,4.7956,59
2269,2024-07-21,Cairns,1,0.7438,309.1221,4.6569,53.9656
2273,2024-07-22,Cairns,1,0.7151,309.3192,5.8091,58.748
2277,2024-07-23,Cairns,1,0.7129,305.1309,4.9279,58.1891
2281,2024-07-24,Cairns,1,0.7233,304.2915,4.591,57.1313
2285,2024-07-25,Cairns,1,0.7554,304.0546,3.9871,58.7139
2289,2024-07-26,Cairns,1,0.7883,308.2965,3.6728,57.8747
2293,2024-07-27,Cairns,1,0.7779,308.6613,4.3065,59.3095
2297,2024-07-28,Cairns,1,0.7289,302.9524,4.905,50.5118
2301,2024-07-29,Cairns,1,0.6959,295.4294,4.9275,55.2825
2305,2024-07-30,Cairns,1,0.6759,296.7079,4.4668,68.894
2309,2024-07-31,Cairns,1,0.6756,299.9469,4.6231,62.2789
2313,2024-08-01,Cairns,1,0.6955,301.4541,7.0769,76.4292
2317,2024-08-02,Cairns,1,0.7337,305.3289,4.3233,66.6812
2321,2024-08-03,Cairns,1,0.7484,307.0324,4.2267,65.6133
2325,2024-08-04,Cairns,1,0.7177,302.2445,4.8881,52.9161
2329,2024-08-05,Cairns,1,0.7109,298.7706,5.2109,53.427
2333,2024-08-06,Cairns,1,0.7066,294.7501,4.2102,52.3333
2337,2024-08-07,Cairns,1,0.7257,297.9063,4.7218,53.3843
2341,2024-08-08,Cairns,1,0.7312,297.9089,3.9631,53.813
2345,2024-08-09,Cairns,1,0.7502,301.9876,3.8402,55.6093
2349,2024-08-10,Cairns,1,0.7504,305.8575,4.6966,51.7687
2353,2024-08-11,Cairns,1,0.7363,301.7991,3.5364,50.5539
2357,2024-08-12,Cairns,1,0.7313,299.806,4.525,53.0075
2361,2024-08-13,Cairns,1,0.7446,296.8633,4.9164,55.1509
2365,2024-08-14,Cairns,1,0.7548,296.199,3.9185,50.491
2369,2024-08-15,Cairns,1,0.7649,295.2631,4.765,51.7125
2373,2024-08-16,Cairns,1,0.7841,305.2804,5.2149,52.9929
2377,2024-08-17,Cairns,1,0.7683,307.536,4.4297,53.8319
2381,2024-08-18,Cairns,1,0.7445,303.3526,4.2,54
2385,2024-08-19,Cairns,1,0.7197,299.6758,4.2411,50.5609
2389,2024-08-20,Cairns,1,0.7027,292.7396,4.4492,55.6769
2393,2024-08-21,Cairns,1,0.7123,294.1686,4.1407,56.2111
2397,2024-08-22,Cairns,1,0.7187,292.3876,4.8075,59.0728
2401,2024-08-23,Cairns,1,0.7389,292.5274,4.1548,54.7904
2405,2024-08-24,Cairns,1,0.745,295.2769,4.6358,52.8505
2409,2024-08-25,Cairns,1,0.6934,294.9103,4.0325,53.5016
2413,2024-08-26,Cairns,1,0.6565,288.2841,4.9476,50.5289
2417,2024-08-27,Cairns,1,0.6426,285.2883,5.0844,54.8961
2421,2024-08-28,Cairns,1,0.6455,285.397,4.7919,47.0155
2425,2024-08-29,Cairns,1,0.6636,288.8554,4.1192,63.9143
2429,2024-08-30,Cairns,1,0.6675,289.0835,3.5683,42.6005
2433,2024-08-31,Cairns,1,0.6658,291.0571,4.4078,51.0726
