id,date,lga_name,lga_id,average_historical_occupancy,average_daily_rate,average_length_of_stay,average_booking_window
1903,2024-04-20,Noosa,3,0.5821,391.8887,4.2546,55.9347
1907,2024-04-21,Noosa,3,0.517,390.627,5.0342,59.5133
1911,2024-04-22,Noosa,3,0.4897,395.8798,4.4233,42.4233
1915,2024-04-23,Noosa,3,0.4951,386.4026,4.1855,43.3574
1919,2024-04-24,Noosa,3,0.5488,391.0934,3.69,52.2748
1923,2024-04-25,Noosa,3,0.6502,388.6056,3.1127,49.2017
1927,2024-04-26,Noosa,3,0.6955,391.3539,4.5749,34.1362
1931,2024-04-27,Noosa,3,0.641,385.8512,3.5673,39.5836
1935,2024-04-28,Noosa,3,0.4702,371.4169,5.0545,54.4363
1939,2024-04-29,Noosa,3,0.4292,371.8643,6.9929,45.8133
1943,2024-04-30,Noosa,3,0.4203,366.6034,3.8744,40.693
1947,2024-05-01,Noosa,3,0.4542,360.5622,8.1104,69.247
1951,2024-05-02,Noosa,3,0.4865,363.0285,4.1205,66.0035
1955,2024-05-03,Noosa,3,0.6028,368.35,3.9714,54.8133
1959,2024-05-04,Noosa,3,0.6831,367.5073,2.4322,45.6845
1963,2024-05-05,Noosa,3,0.6366,355.1057,3.9272,37.56
1967,2024-05-06,Noosa,3,0.5012,356.8807,4.5762,36.6524
1971,2024-05-07,Noosa,3,0.6356,351.3852,2.483,15.7282
1975,2024-05-08,Noosa,3,0.6342,354.4948,2.0099,15.9784
1979,2024-05-09,Noosa,3,0.6126,362.3756,3.7896,24.5704
1983,2024-05-10,Noosa,3,0.6003,367.8125,2.5495,28.5185
1987,2024-05-11,Noosa,3,0.6306,370.0567,2.4481,22.0662
1991,2024-05-12,Noosa,3,0.5686,361.1814,3.4558,19.5612
1995,2024-05-13,Noosa,3,0.5667,357.8952,3.1775,23.0315
1999,2024-05-14,Noosa,3,0.5538,358.2808,2.4106,13.4593
2003,2024-05-15,Noosa,3,0.5344,354.3386,2.3976,25.4214
2007,2024-05-16,Noosa,3,0.4919,349.2536,2.9922,48.2239
2011,2024-05-17,Noosa,3,0.5671,364.8084,3.0368,43.3857
2015,2024-05-18,Noosa,3,0.5741,359.3405,3.5673,47.0204
2019,2024-05-19,Noosa,3,0.4524,354.1431,4.4941,59.75
2023,2024-05-20,Noosa,3,0.4388,353.6476,4.8693,38.1936
2027,2024-05-21,Noosa,3,0.4886,353.4555,3.2274,22.032
2031,2024-05-22,Noosa,3,0.4898,355.9858,2.9877,41.6533
2035,2024-05-23,Noosa,3,0.5404,354.4244,3.4615,67.1538
2039,2024-05-24,Noosa,3,0.7095,375.227,3.0476,100.9496
2043,2024-05-25,Noosa,3,0.7253,377.0086,4.5765,44.6396
2047,2024-05-26,Noosa,3,0.5559,362.7204,7.53,36.1966
2051,2024-05-27,Noosa,3,0.4696,351.5342,6.5312,38.0833
2055,2024-05-28,Noosa,3,0.419,344.7819,4.2687,37.0375
2059,2024-05-29,Noosa,3,0.4115,344.5138,3.9824,48.3684
2063,2024-05-30,Noosa,3,0.4414,354.1576,3.7216,69.8205
2067,2024-05-31,Noosa,3,0.5107,362.5098,3.881,65.8689
2071,2024-06-01,Noosa,3,0.5519,357.1538,10.284,65.6724
2075,2024-06-02,Noosa,3,0.4759,349.478,4.7899,31.0136
2079,2024-06-03,Noosa,3,0.4341,344.3379,6.3728,37.3596
2083,2024-06-04,Noosa,3,0.4227,345.4773,4.24,33.2914
2087,2024-06-05,Noosa,3,0.4451,347.0576,3.6542,35.7606
2091,2024-06-06,Noosa,3,0.4708,345.0047,4.2023,44.865
2095,2024-06-07,Noosa,3,0.5234,360.1745,3.5861,46.5833
2099,2024-06-08,Noosa,3,0.5735,361.9386,4.4187,43.625
2103,2024-06-09,Noosa,3,0.5237,357.0898,4.0975,29.1024
2107,2024-06-10,Noosa,3,0.4799,353.203,5.6076,43.8653
2111,2024-06-11,Noosa,3,0.4593,346.98,3.701,36.5108
2115,2024-06-12,Noosa,3,0.4601,351.944,5.7878,32.5454
2119,2024-06-13,Noosa,3,0.4895,350.8232,3.617,45.8723
2123,2024-06-14,Noosa,3,0.524,361.5127,3.4182,44.1994
2127,2024-06-15,Noosa,3,0.5889,369.377,3.9291,34.0626
2131,2024-06-16,Noosa,3,0.5012,362.5852,5.3372,33.6039
2135,2024-06-17,Noosa,3,0.4888,363.054,3.8653,27.516
2139,2024-06-18,Noosa,3,0.4663,355.2548,4.2272,32.2443
2143,2024-06-19,Noosa,3,0.4673,356.5811,3.3262,34.8609
2147,2024-06-20,Noosa,3,0.4731,357.8166,3.6465,43.8
2151,2024-06-21,Noosa,3,0.517,377.6342,4.0055,44.4297
2155,2024-06-22,Noosa,3,0.539,376.6862,4.1639,41.7704
2159,2024-06-23,Noosa,3,0.5058,378.3217,4.0238,36.746
2163,2024-06-24,Noosa,3,0.5037,377.7817,3.8048,46.1056
2167,2024-06-25,Noosa,3,0.5071,380.4143,4.8695,37.6908
2171,2024-06-26,Noosa,3,0.5084,379.1825,4.3577,43.4082
2175,2024-06-27,Noosa,3,0.5331,379.9226,3.8175,45.5839
2179,2024-06-28,Noosa,3,0.5849,388.9418,3.3074,40.1443
2183,2024-06-29,Noosa,3,0.6147,391.1545,4.2507,55.2857
2187,2024-06-30,Noosa,3,0.5717,396.1865,6.1609,65.1455
2191,2024-07-01,Noosa,3,0.5774,400.5119,8.8808,70.5429
2195,2024-07-02,Noosa,3,0.5719,397.8091,5.3853,50.8119
2199,2024-07-03,Noosa,3,0.5964,394.3296,4.4696,65.3068
2203,2024-07-04,Noosa,3,0.6179,392.5924,4.0658,55.1356
2207,2024-07-05,Noosa,3,0.6369,401.8875,3.862,52.0402
2211,2024-07-06,Noosa,3,0.654,400.544,3.5186,61.3385
2215,2024-07-07,Noosa,3,0.5759,399.1503,5.5601,59.0526
2219,2024-07-08,Noosa,3,0.5769,393.2405,6.2516,56.5794
2223,2024-07-09,Noosa,3,0.5907,391.1673,4.1441,47.6419
2227,2024-07-10,Noosa,3,0.609,386.3344,4.2967,47.4688
2231,2024-07-11,Noosa,3,0.6171,390.2624,5.172,58.04
2235,2024-07-12,Noosa,3,0.6754,393.9117,5.0244,57.3105
2239,2024-07-13,Noosa,3,0.7005,389.4878,5.0865,61.5582
2243,2024-07-14,Noosa,3,0.6279,389.575,5.1317,55.6655
2247,2024-07-15,Noosa,3,0.6032,387.485,6.6116,56.4862
2251,2024-07-16,Noosa,3,0.604,378.9513,4.3224,43.2081
2255,2024-07-17,Noosa,3,0.6379,378.7362,5.3957,42.0812
2259,2024-07-18,Noosa,3,0.6739,382.8588,2.9051,57.0703
2263,2024-07-19,Noosa,3,0.6832,381.5131,4.4862,52.0723
2267,2024-07-20,Noosa,3,0.6647,373.2157,3.4551,42.8513
2271,2024-07-21,Noosa,3,0.5831,370.3563,5.0538,54.101
2275,2024-07-22,Noosa,3,0.5609,357.0458,7.1037,66.6195
2279,2024-07-23,Noosa,3,0.5801,359.1962,4.2276,41.5243
2283,2024-07-24,Noosa,3,0.5645,355.5192,4.8027,51.7522
2287,2024-07-25,Noosa,3,0.6061,356.1053,3.9301,51.658
2291,2024-07-26,Noosa,3,0.6731,363.0715,3.3555,58.4345
2295,2024-07-27,Noosa,3,0.6881,360.5882,3.9155,53.7694
2299,2024-07-28,Noosa,3,0.6039,355.8974,4.4214,52.9321
2303,2024-07-29,Noosa,3,0.5672,350.5546,4.2213,54.4312
2307,2024-07-30,Noosa,3,0.5547,349.478,4.9707,70.6097
2311,2024-07-31,Noosa,3,0.5531,347.9609,5.8,56.3531
2315,2024-08-01,Noosa,3,0.5937,345.494,9.3403,75.3825
2319,2024-08-02,Noosa,3,0.651,359.28,3.9528,68.9685
2323,2024-08-03,Noosa,3,0.6735,358.0181,5.3655,60.8279
2327,2024-08-04,Noosa,3,0.5925,356.044,4.3391,45.7086
2331,2024-08-05,Noosa,3,0.5573,354.5274,5.8842,55.6818
2335,2024-08-06,Noosa,3,0.5584,346.5209,5.5208,55.9791
2339,2024-08-07,Noosa,3,0.5571,344.5285,4.0994,56.4712
2343,2024-08-08,Noosa,3,0.5911,346.1734,4.3372,46.5058
2347,2024-08-09,Noosa,3,0.6822,366.0277,3.6698,50.2264
2351,2024-08-10,Noosa,3,0.7301,363.5952,3.6389,49.9656
2355,2024-08-11,Noosa,3,0.6433,351.9067,4.0485,45.3805
2359,2024-08-12,Noosa,3,0.6166,349.5866,5.0211,57.5105
2363,2024-08-13,Noosa,3,0.6002,345.6765,4.725,43.5338
2367,2024-08-14,Noosa,3,0.6253,347.4847,3.8698,46.6698
2371,2024-08-15,Noosa,3,0.6378,351.7588,4.5674,52.4982
2375,2024-08-16,Noosa,3,0.704,363.7553,3.0426,48.6165
2379,2024-08-17,Noosa,3,0.7383,367.2357,3.441,36.4606
2383,2024-08-18,Noosa,3,0.6218,359.084,4.9649,40.9368
2387,2024-08-19,Noosa,3,0.5875,350.1774,5.7907,48.0248
2391,2024-08-20,Noosa,3,0.5776,345.3714,4.05,43.4045
2395,2024-08-21,Noosa,3,0.6108,348.6238,3.0366,42.652
2399,2024-08-22,Noosa,3,0.6233,348.5164,3.8561,52.5122
2403,2024-08-23,Noosa,3,0.6776,365.7338,3.2736,57.7661
2407,2024-08-24,Noosa,3,0.6835,364.1307,3.4321,57.4357
2411,2024-08-25,Noosa,3,0.6177,358.7967,4.4067,40.7985
2415,2024-08-26,Noosa,3,0.5678,354.1551,4.8661,47.6431
2419,2024-08-27,Noosa,3,0.5525,354.0285,6.0597,39.6268
2423,2024-08-28,Noosa,3,0.5561,351.9899,3.6541,37.1916
2427,2024-08-29,Noosa,3,0.5938,350.76,4.3017,55.3477
2431,2024-08-30,Noosa,3,0.6832,366.8853,3.3887,49.6798
2435,2024-08-31,Noosa,3,0.6913,365.7773,3.9638,51.8072
