id,date,lga_name,lga_id,average_historical_occupancy,average_daily_rate,average_length_of_stay,average_booking_window
2202,2024-07-04,Gold Coast,2,0.614,340.2887,3.6451,67.4025
2206,2024-07-05,Gold Coast,2,0.7331,391.8125,3.1843,85.0335
2210,2024-07-06,Gold Coast,2,0.7745,396.1158,3.8924,70.8787
2214,2024-07-07,Gold Coast,2,0.6839,380.702,8.6792,53.5171
2218,2024-07-08,Gold Coast,2,0.6138,352.9092,8.9349,47.9444
2222,2024-07-09,Gold Coast,2,0.6064,341.0723,5.6176,39.5333
2226,2024-07-10,Gold Coast,2,0.6206,338.6032,5.6739,40.7107
2230,2024-07-11,Gold Coast,2,0.642,335.8285,5.234,41.0075
2234,2024-07-12,Gold Coast,2,0.685,351.6896,3.6045,37.8916
2238,2024-07-13,Gold Coast,2,0.7145,351.5988,4.2927,39.9618
2242,2024-07-14,Gold Coast,2,0.6433,331.6798,4.5542,39.0871
2246,2024-07-15,Gold Coast,2,0.6122,319.4825,6.3591,40.159
2250,2024-07-16,Gold Coast,2,0.6003,316.8652,4.877,39.0931
2254,2024-07-17,Gold Coast,2,0.5943,311.8351,4.5665,37.9946
2258,2024-07-18,Gold Coast,2,0.6126,312.5842,4.0938,35.6798
2262,2024-07-19,Gold Coast,2,0.6586,332.3925,3.0119,36.7017
2266,2024-07-20,Gold Coast,2,0.6577,329.3285,4.4655,34.0706
2270,2024-07-21,Gold Coast,2,0.5673,306.2073,5.6169,38.6495
2274,2024-07-22,Gold Coast,2,0.535,288.1134,6.6179,46.4457
2278,2024-07-23,Gold Coast,2,0.5361,286.0594,4.531,39.4431
2282,2024-07-24,Gold Coast,2,0.5549,285.4268,4.6148,45.273
2286,2024-07-25,Gold Coast,2,0.5944,289.8737,4.328,42.7917
2290,2024-07-26,Gold Coast,2,0.6779,325.6732,3.8713,41.4099
2294,2024-07-27,Gold Coast,2,0.705,326.0137,4.3542,41.5951
2298,2024-07-28,Gold Coast,2,0.5981,298.4045,5.3646,36.4311
2302,2024-07-29,Gold Coast,2,0.5636,282.8426,4.7054,38.4096
2306,2024-07-30,Gold Coast,2,0.5532,280.3446,4.6116,35.6532
2310,2024-07-31,Gold Coast,2,0.5562,278.0206,4.9435,38.1997
2314,2024-08-01,Gold Coast,2,0.5787,283.7576,8.7527,49.8365
2318,2024-08-02,Gold Coast,2,0.6573,322.2469,3.4213,41.691
2322,2024-08-03,Gold Coast,2,0.6777,320.7381,4.0347,37.542
2326,2024-08-04,Gold Coast,2,0.579,293.4827,4.892,36.6835
2330,2024-08-05,Gold Coast,2,0.5444,283.0234,4.2835,38.7658
2334,2024-08-06,Gold Coast,2,0.5462,281.6362,4.1781,33.9962
2338,2024-08-07,Gold Coast,2,0.5525,283.0497,4.8211,40.0496
2342,2024-08-08,Gold Coast,2,0.5956,286.2059,3.7801,35.3118
2346,2024-08-09,Gold Coast,2,0.6612,323.2216,3.4581,37.392
2350,2024-08-10,Gold Coast,2,0.6926,324.4042,3.3303,37.7255
2354,2024-08-11,Gold Coast,2,0.5898,301.2925,4.7486,37.3354
2358,2024-08-12,Gold Coast,2,0.5499,290.3156,4.1776,40.9522
2362,2024-08-13,Gold Coast,2,0.5517,288.1452,4.1209,35.8368
2366,2024-08-14,Gold Coast,2,0.566,290.3653,4.2133,42.7322
2370,2024-08-15,Gold Coast,2,0.6004,298.585,3.6953,55.1688
2374,2024-08-16,Gold Coast,2,0.7102,364.5845,3.1717,62.746
2378,2024-08-17,Gold Coast,2,0.7328,366.7503,3.6523,43.8134
2382,2024-08-18,Gold Coast,2,0.611,337.0173,4.6846,41.8775
2386,2024-08-19,Gold Coast,2,0.5517,301.6353,6.9028,44.3935
2390,2024-08-20,Gold Coast,2,0.5512,292.0207,4.7113,38.4007
2394,2024-08-21,Gold Coast,2,0.5808,291.5887,4.3109,41.0483
2398,2024-08-22,Gold Coast,2,0.6035,293.7945,3.3317,42.0993
2402,2024-08-23,Gold Coast,2,0.6626,326.0687,3.2765,41.2059
2406,2024-08-24,Gold Coast,2,0.6902,326.3663,3.3755,38.4295
2410,2024-08-25,Gold Coast,2,0.5994,302.3741,4.2722,42.8561
2414,2024-08-26,Gold Coast,2,0.5546,285.5256,4.8401,43.8046
2418,2024-08-27,Gold Coast,2,0.5575,282.2661,4.9658,44.1261
2422,2024-08-28,Gold Coast,2,0.565,283.2459,4.0581,39.5754
2426,2024-08-29,Gold Coast,2,0.5973,286.6873,4.0713,40.0133
2430,2024-08-30,Gold Coast,2,0.663,322.5828,3.2994,40.2783
2434,2024-08-31,Gold Coast,2,0.6791,322.1542,4.1665,43.6536
