id,date,lga_name,lga_id,average_historical_occupancy,average_daily_rate,average_length_of_stay,average_booking_window
1880,2024-04-14,Whitsunday,4,0.5436,392.3814,4.0261,51.5294
1884,2024-04-15,Whitsunday,4,0.5504,398.2134,3.9583,64.2777
1888,2024-04-16,Whitsunday,4,0.5587,400.6183,3.8448,38.9224
1892,2024-04-17,Whitsunday,4,0.5669,398.6992,4.1612,57.629
1896,2024-04-18,Whitsunday,4,0.5748,408.0146,3.4354,54.2741
1900,2024-04-19,Whitsunday,4,0.6046,404.8394,3.9481,63.0074
1904,2024-04-20,Whitsunday,4,0.6192,400.5226,4.0285,89.1214
1908,2024-04-21,Whitsunday,4,0.5756,414.7031,4.7027,65.3693
1912,2024-04-22,Whitsunday,4,0.5447,417.0841,5.5686,67.2941
1916,2024-04-23,Whitsunday,4,0.5477,410.0399,4.3454,70.1272
1920,2024-04-24,Whitsunday,4,0.5842,415.1393,3.7891,52.0544
1924,2024-04-25,Whitsunday,4,0.6842,402.2736,3.625,56.8173
1928,2024-04-26,Whitsunday,4,0.71,390.8661,2.7861,56.0503
1932,2024-04-27,Whitsunday,4,0.681,385.4707,4.4966,34.5033
1936,2024-04-28,Whitsunday,4,0.5293,374.5861,4.7177,58.2258
1940,2024-04-29,Whitsunday,4,0.4779,367.9978,7.633,55.6422
1944,2024-04-30,Whitsunday,4,0.4613,369.591,4.4673,61.8043
1948,2024-05-01,Whitsunday,4,0.477,385.6804,6.3178,69.5581
1952,2024-05-02,Whitsunday,4,0.5474,391.47,3.4782,65.5217
1956,2024-05-03,Whitsunday,4,0.645,388.4991,3.1568,67.3333
1960,2024-05-04,Whitsunday,4,0.7006,383.8448,3.4099,50.6024
1964,2024-05-05,Whitsunday,4,0.6617,376.2056,4.1854,46.0322
1968,2024-05-06,Whitsunday,4,0.5639,377.3683,4.0704,39.169
1972,2024-05-07,Whitsunday,4,0.6673,383.175,1.9607,14.7411
1976,2024-05-08,Whitsunday,4,0.6475,383.2621,2,28.0426
1980,2024-05-09,Whitsunday,4,0.6599,378.6562,2.928,28.084
1984,2024-05-10,Whitsunday,4,0.6399,373.9665,3.1896,31.1637
1988,2024-05-11,Whitsunday,4,0.6751,375.1014,2.6288,31.4279
1992,2024-05-12,Whitsunday,4,0.6107,384.5099,4.2294,32.5
1996,2024-05-13,Whitsunday,4,0.6089,381.8241,2.9429,26.6973
2000,2024-05-14,Whitsunday,4,0.5991,380.317,1.8895,15.5337
2004,2024-05-15,Whitsunday,4,0.5736,372.5215,2.5266,33.7633
2008,2024-05-16,Whitsunday,4,0.5668,380.2509,3.2026,47.8823
2012,2024-05-17,Whitsunday,4,0.6139,375.925,2.5856,61.8121
2016,2024-05-18,Whitsunday,4,0.58,363.9416,3.6551,54.4597
2020,2024-05-19,Whitsunday,4,0.4625,373.1534,5.0705,70.6941
2024,2024-05-20,Whitsunday,4,0.4517,368.9633,5.7641,49.5754
2028,2024-05-21,Whitsunday,4,0.4882,364.9348,3.712,36.976
2032,2024-05-22,Whitsunday,4,0.5148,355.9352,3.7591,48
2036,2024-05-23,Whitsunday,4,0.527,359.2686,3.2651,55.2803
2040,2024-05-24,Whitsunday,4,0.5604,364.4385,2.9056,57.1257
2044,2024-05-25,Whitsunday,4,0.601,360.8,2.7266,32.2949
2048,2024-05-26,Whitsunday,4,0.5267,361.3003,3.0245,39.418
2052,2024-05-27,Whitsunday,4,0.4525,360.5737,3,36.819
2056,2024-05-28,Whitsunday,4,0.432,367.6456,6.3098,46
2060,2024-05-29,Whitsunday,4,0.4515,365.066,2.875,37.9903
2064,2024-05-30,Whitsunday,4,0.4616,361.8961,3.099,38.7837
2068,2024-05-31,Whitsunday,4,0.5251,363.5848,4.0773,63.9502
2072,2024-06-01,Whitsunday,4,0.5102,363.962,8.9553,56.4553
2076,2024-06-02,Whitsunday,4,0.469,356.7094,3.9279,47.9099
2080,2024-06-03,Whitsunday,4,0.4297,347.4605,8.7254,56.1176
2084,2024-06-04,Whitsunday,4,0.4348,350.973,3.1369,33.8904
2088,2024-06-05,Whitsunday,4,0.4563,353.7331,4.4215,58.3627
2092,2024-06-06,Whitsunday,4,0.4891,366.1562,4.1081,79.3963
2096,2024-06-07,Whitsunday,4,0.5712,378.6481,3.567,69.5426
2100,2024-06-08,Whitsunday,4,0.6206,385.1163,3.9246,46.1027
2104,2024-06-09,Whitsunday,4,0.5764,384.1089,3.8269,60.5096
2108,2024-06-10,Whitsunday,4,0.5254,373.206,3.5344,49.181
2112,2024-06-11,Whitsunday,4,0.5062,372.4553,4.0632,53.1139
2116,2024-06-12,Whitsunday,4,0.4917,359.0892,4.1555,46.0222
2120,2024-06-13,Whitsunday,4,0.5092,364.8311,7.416,60.136
2124,2024-06-14,Whitsunday,4,0.5806,371.6562,3.2267,51.279
2128,2024-06-15,Whitsunday,4,0.6,373.9272,3.4166,54.6893
2132,2024-06-16,Whitsunday,4,0.5477,372.8217,4.303,46.2878
2136,2024-06-17,Whitsunday,4,0.5041,378.6764,5.5042,48.6239
2140,2024-06-18,Whitsunday,4,0.5062,369.6171,3.5164,60.4835
2144,2024-06-19,Whitsunday,4,0.525,368.3305,3.1834,43.9541
2148,2024-06-20,Whitsunday,4,0.5376,372.0023,3.7573,58.3823
2152,2024-06-21,Whitsunday,4,0.6021,382.6005,5.53,62.2677
2156,2024-06-22,Whitsunday,4,0.626,386.9903,4,52.9459
2160,2024-06-23,Whitsunday,4,0.574,391.1439,4.1869,52.6585
2164,2024-06-24,Whitsunday,4,0.5482,394.4521,3.4615,44.9743
2168,2024-06-25,Whitsunday,4,0.5405,394.3373,3.0555,43.5416
2172,2024-06-26,Whitsunday,4,0.5326,385.9837,3.1944,47.5462
2176,2024-06-27,Whitsunday,4,0.5791,381.9473,3.8132,67.4759
2180,2024-06-28,Whitsunday,4,0.6366,378.9144,3.2126,62.1264
2184,2024-06-29,Whitsunday,4,0.6666,373.8628,3.7552,57.6713
2188,2024-06-30,Whitsunday,4,0.6412,391.937,4.6645,76.0451
2192,2024-07-01,Whitsunday,4,0.6287,401.4746,5.6887,79.8278
2196,2024-07-02,Whitsunday,4,0.6269,399.9533,3.7258,64.508
2200,2024-07-03,Whitsunday,4,0.6418,396.7699,3.8442,71.0081
2204,2024-07-04,Whitsunday,4,0.6807,395.281,4.1942,71.3597
2208,2024-07-05,Whitsunday,4,0.6891,394.7866,3.8203,68.75
2212,2024-07-06,Whitsunday,4,0.7002,393.6076,4.0584,85.3961
2216,2024-07-07,Whitsunday,4,0.6415,401.7812,4.6969,75.6136
2220,2024-07-08,Whitsunday,4,0.6441,407.2441,5.234,58.7801
2224,2024-07-09,Whitsunday,4,0.6319,405.8777,5.552,70.8125
2228,2024-07-10,Whitsunday,4,0.6714,410.8592,4.2262,55.8102
2232,2024-07-11,Whitsunday,4,0.7105,401.9849,3.7677,61.0451
2236,2024-07-12,Whitsunday,4,0.7392,396.3978,3.0127,68.2802
2240,2024-07-13,Whitsunday,4,0.7035,396.83,4.3643,59.8914
2244,2024-07-14,Whitsunday,4,0.6451,401.7415,4.9389,64.9847
2248,2024-07-15,Whitsunday,4,0.628,398.267,5.0921,78.7304
2252,2024-07-16,Whitsunday,4,0.6311,391.252,4.1764,51.6638
2256,2024-07-17,Whitsunday,4,0.6627,395.0477,3.8409,64.9924
2260,2024-07-18,Whitsunday,4,0.6936,398.6583,3.7245,56.4251
2264,2024-07-19,Whitsunday,4,0.7108,385.0602,3.5903,66.6204
2268,2024-07-20,Whitsunday,4,0.7215,373.1156,3.7459,57.2648
2272,2024-07-21,Whitsunday,4,0.6374,371.0134,4,67.2878
2276,2024-07-22,Whitsunday,4,0.6318,369.3628,3.8493,51.5958
2280,2024-07-23,Whitsunday,4,0.632,373.4009,3.3615,50.223
2284,2024-07-24,Whitsunday,4,0.6634,378.2789,4.3311,62.2715
2288,2024-07-25,Whitsunday,4,0.6726,378.6417,3.6062,73.7812
2292,2024-07-26,Whitsunday,4,0.7162,370.8333,2.8072,83
2296,2024-07-27,Whitsunday,4,0.7258,376.6949,3.6778,61.5503
2300,2024-07-28,Whitsunday,4,0.6226,376.5871,3.4796,47.7317
2304,2024-07-29,Whitsunday,4,0.5894,382.7869,3.3611,56.2291
2308,2024-07-30,Whitsunday,4,0.5511,379.8699,6.2164,58.5567
2312,2024-07-31,Whitsunday,4,0.5458,376.6934,5.0086,63.8086
2316,2024-08-01,Whitsunday,4,0.5793,382.804,4.1864,78.0903
2320,2024-08-02,Whitsunday,4,0.6642,391.935,3.0497,83.4726
2324,2024-08-03,Whitsunday,4,0.6841,388.8227,3.517,84.3741
2328,2024-08-04,Whitsunday,4,0.6206,389.8016,4.8653,62.8589
2332,2024-08-05,Whitsunday,4,0.598,378.8475,4.326,74.9057
2336,2024-08-06,Whitsunday,4,0.5929,383.5353,3.6237,54.1782
2340,2024-08-07,Whitsunday,4,0.6174,378.9455,3.7727,85.0606
2344,2024-08-08,Whitsunday,4,0.6612,383.151,3.7426,82.4152
2348,2024-08-09,Whitsunday,4,0.7284,389.4972,2.8956,69.5329
2352,2024-08-10,Whitsunday,4,0.7557,386.4752,3.3901,71.8846
2356,2024-08-11,Whitsunday,4,0.7121,388.6419,3.2435,74.2371
2360,2024-08-12,Whitsunday,4,0.6473,394.8678,5.0993,65.5652
2364,2024-08-13,Whitsunday,4,0.6351,392.3851,4.1574,53.37
2368,2024-08-14,Whitsunday,4,0.6383,389.4958,3.1192,70.7086
2372,2024-08-15,Whitsunday,4,0.645,380.1438,4,108.0118
2376,2024-08-16,Whitsunday,4,0.7388,384.7778,4.5842,101.7885
2380,2024-08-17,Whitsunday,4,0.778,379.2602,4.6854,79.0093
2384,2024-08-18,Whitsunday,4,0.6857,388.3654,4.5793,55.4841
2388,2024-08-19,Whitsunday,4,0.6597,390.0071,4.2978,49.2624
2392,2024-08-20,Whitsunday,4,0.6273,395.0408,3.726,52.7671
2396,2024-08-21,Whitsunday,4,0.6826,386.7782,3.2027,56.1748
2400,2024-08-22,Whitsunday,4,0.6923,389.9398,3.4285,73.55
2404,2024-08-23,Whitsunday,4,0.7486,383.5502,3.401,68.3901
2408,2024-08-24,Whitsunday,4,0.735,381.8303,3.9925,64.0671
2412,2024-08-25,Whitsunday,4,0.589,353.308,3.3557,59.5503
2416,2024-08-26,Whitsunday,4,0.5234,364.1741,4.2318,64.9637
2420,2024-08-27,Whitsunday,4,0.5099,368.4123,2.9619,62.5142
2424,2024-08-28,Whitsunday,4,0.5398,374.2376,3.3983,77.4067
2428,2024-08-29,Whitsunday,4,0.5956,376.7826,3.3821,68.898
2432,2024-08-30,Whitsunday,4,0.6631,377.4696,3.4114,75.0625
2436,2024-08-31,Whitsunday,4,0.6903,394.2782,3.9096,55.012
